Position,Name,Team,Opponent,Game Time,Avg Fantasy Points,Price,Starter,Injury Status
SF,Luol Deng,CLE,CLE vs SAC, 7:00 PM,30.1,9400,"",
SG-SF,Wesley Johnson,LAL,LAL vs UTA,10:30 PM,19.0,9200,"",
PG,Jose Calderon,DAL,DAL @ CHA, 7:00 PM,23.1,9100,"",
PF,Tristan Thompson,CLE,CLE vs SAC, 7:00 PM,25.0,8900,"",
SF,Shawn Marion,DAL,DAL @ CHA, 7:00 PM,24.2,8900,"",
PG-SG,Kirk Hinrich,CHI,CHI vs ATL, 8:00 PM,19.3,8800,"",
SG-SF,Vince Carter,DAL,DAL @ CHA, 7:00 PM,20.6,8800,"",
PF-C,Channing Frye,PHO,PHO vs MIA, 9:00 PM,22.5,8800,"",
SG-SF,Gerald Green,PHO,PHO vs MIA, 9:00 PM,21.7,8700,"",
SF,James Johnson,MEM,MEM vs WAS, 8:00 PM,21.9,8700,"",
PF-C,Miles Plumlee,PHO,PHO vs MIA, 9:00 PM,23.8,8700,"",
SG,Jodie Meeks,LAL,LAL vs UTA,10:30 PM,21.6,8500,"",OUT
PG,Trey Burke,UTA,UTA @ LAL,10:30 PM,24.2,8500,"",OUT
PG,Steve Nash,LAL,LAL vs UTA,10:30 PM,16.7,8500,"",OUT
C,Robert Sacre,LAL,LAL vs UTA,10:30 PM,11.0,8500,"",
PG,Mario Chalmers,MIA,MIA @ PHO, 9:00 PM,22.3,8400,"",
PF,Josh McRoberts,CHA,CHA vs DAL, 7:00 PM,22.2,8300,"",
SG,Tony Allen,MEM,MEM vs WAS, 8:00 PM,21.0,8200,"",OUT
SG,Courtney Lee,MEM,MEM vs WAS, 8:00 PM,15.9,8200,"",
PF,Markieff Morris,PHO,PHO vs MIA, 9:00 PM,23.4,8100,"",
C,Rudy Gobert,UTA,UTA @ LAL,10:30 PM,9.7,8000,"",
SG-SF,Nick Young,LAL,LAL vs UTA,10:30 PM,22.7,8000,"",OUT
SG-SF,Martell Webster,WAS,WAS @ MEM, 8:00 PM,18.4,8000,"",
SG,Thabo Sefolosha,OKC,OKC @ POR,10:00 PM,16.3,8000,"",
PF-C,Al Horford,ATL,ATL @ CHI, 8:00 PM,35.6,8000,"",OUT
SF,Travis Outlaw,SAC,SAC @ CLE, 7:00 PM,9.6,8000,"",
PF-C,Jason Thompson,SAC,SAC @ CLE, 7:00 PM,17.9,8000,"",
SG,CJ Miles,CLE,CLE vs SAC, 7:00 PM,16.2,8000,"",
PG,Derrick Rose,CHI,CHI vs ATL, 8:00 PM,24.2,8000,"",OUT
SG-SF,Kyle Korver,ATL,ATL @ CHI, 8:00 PM,22.7,8000,"",
PF,Ryan Kelly,LAL,LAL vs UTA,10:30 PM,13.9,8000,"",
SG-SF,Mike Dunleavy,CHI,CHI vs ATL, 8:00 PM,20.0,8000,"",
PG,DJ Augustin,CHI,CHI vs ATL, 8:00 PM,19.8,8000,"",
SF,Derrick Williams,SAC,SAC @ CLE, 7:00 PM,16.2,8000,"",
PG,Devin Harris,DAL,DAL @ CHA, 7:00 PM,15.7,8000,"",
SG,Alec Burks,UTA,UTA @ LAL,10:30 PM,21.2,7900,"",
SF,Alonzo Gee,CLE,CLE vs SAC, 7:00 PM,8.3,7500,"",
PF,Trevor Booker,WAS,WAS @ MEM, 8:00 PM,16.3,7500,"",
SF,Tayshaun Prince,MEM,MEM vs WAS, 8:00 PM,13.2,7500,"",
SF,Mike Miller,MEM,MEM vs WAS, 8:00 PM,12.2,7500,"",
SG,Jeremy Lamb,OKC,OKC @ POR,10:00 PM,17.1,7500,"",
SG,CJ McCollum,POR,POR vs OKC,10:00 PM,9.5,7500,"",
SG,Louis Williams,ATL,ATL @ CHI, 8:00 PM,17.5,7500,"",
SF,Shane Battier,MIA,MIA @ PHO, 9:00 PM,10.7,7500,"",
SF,Richard Jefferson,UTA,UTA @ LAL,10:30 PM,17.0,7500,"",
SF,Michael Beasley,MIA,MIA @ PHO, 9:00 PM,14.2,7500,"",
PF-C,Chris Andersen,MIA,MIA @ PHO, 9:00 PM,15.3,7500,"",
SG,Ray Allen,MIA,MIA @ PHO, 9:00 PM,16.7,7500,"",
SG,Ben McLemore,SAC,SAC @ CLE, 7:00 PM,13.1,7500,"",
PG,Ramon Sessions,CHA,CHA vs DAL, 7:00 PM,18.4,7500,"",
C,Samuel Dalembert,DAL,DAL @ CHA, 7:00 PM,17.2,7500,"",
SF,Michael Kidd-Gilchrist,CHA,CHA vs DAL, 7:00 PM,17.0,7500,"",
PF-C,Brandan Wright,DAL,DAL @ CHA, 7:00 PM,17.9,7300,"",
PF-C,Elton Brand,ATL,ATL @ CHI, 8:00 PM,13.2,7200,"",
SF-PF,Jeremy Evans,UTA,UTA @ LAL,10:30 PM,16.7,7200,"",
PG,Mo Williams,POR,POR vs OKC,10:00 PM,18.6,7000,"",OUT
PF,Mike Scott,ATL,ATL @ CHI, 8:00 PM,15.1,7000,"",
C,Enes Kanter,UTA,UTA @ LAL,10:30 PM,20.7,6900,"",
PF,Marcus Morris,PHO,PHO vs MIA, 9:00 PM,18.2,6800,"",
SG-SF,Xavier Henry,LAL,LAL vs UTA,10:30 PM,16.4,6400,"",OUT
SF,Anthony Bennett,CLE,CLE vs SAC, 7:00 PM,7.4,6000,"",
PF,Perry Jones,OKC,OKC @ POR,10:00 PM,7.5,6000,"",
PF-C,Nick Collison,OKC,OKC @ POR,10:00 PM,11.5,6000,"",
SG-SF,Chris Douglas-Roberts,CHA,CHA vs DAL, 7:00 PM,8.6,6000,"",
PG,Jannero Pargo,CHA,CHA vs DAL, 7:00 PM,8.5,6000,"",
PF,Anthony Tolliver,CHA,CHA vs DAL, 7:00 PM,10.6,6000,"",
SF,Jae Crowder,DAL,DAL @ CHA, 7:00 PM,11.4,6000,"",
C,Kendrick Perkins,OKC,OKC @ POR,10:00 PM,12.1,6000,"",
SF,Shawne Williams,LAL,LAL vs UTA,10:30 PM,14.1,6000,"",
PG,Diante Garrett,UTA,UTA @ LAL,10:30 PM,8.2,6000,"",
PG,Darius Morris,MEM,MEM vs WAS, 8:00 PM,7.8,6000,"",
SG,Leandro Barbosa,PHO,PHO vs MIA, 9:00 PM,14.1,6000,"",
PG,Norris Cole,MIA,MIA @ PHO, 9:00 PM,15.9,6000,"",
C,Kevin Seraphin,WAS,WAS @ MEM, 8:00 PM,9.3,6000,"",
SG,Marcus Thornton,SAC,SAC @ CLE, 7:00 PM,14.4,6000,"",
PF-C,Tyler Zeller,CLE,CLE vs SAC, 7:00 PM,9.7,6000,"",
PF-C,Gustavo Ayon,ATL,ATL @ CHI, 8:00 PM,12.5,6000,"",
PG,Matthew Dellavedova,CLE,CLE vs SAC, 7:00 PM,8.7,6000,"",
PF,Quincy Acy,SAC,SAC @ CLE, 7:00 PM,10.0,5500,"",
SG,Archie Goodwin,PHO,PHO vs MIA, 9:00 PM,6.0,5500,"",
C,Kosta Koufos,MEM,MEM vs WAS, 8:00 PM,17.2,5500,"",
PG,Shelvin Mack,ATL,ATL @ CHI, 8:00 PM,15.9,5500,"",
SF,Tony Snell,CHI,CHI vs ATL, 8:00 PM,10.2,5500,"",
PG-SG,Jimmer Fredette,SAC,SAC @ CLE, 7:00 PM,9.1,5500,"",
PF-C,Bismack Biyombo,CHA,CHA vs DAL, 7:00 PM,11.7,5500,"",
PF-C,Joel Freeland,POR,POR vs OKC,10:00 PM,10.0,5500,"",
PG,Derek Fisher,OKC,OKC @ POR,10:00 PM,9.3,5500,"",
PF-C,Cody Zeller,CHA,CHA vs DAL, 7:00 PM,12.4,5400,"",
PF-C,DeJuan Blair,DAL,DAL @ CHA, 7:00 PM,17.7,5300,"",
PG-SG,Jarrett Jack,CLE,CLE vs SAC, 7:00 PM,17.4,5200,"",
PF,Ed Davis,MEM,MEM vs WAS, 8:00 PM,14.5,5100,"",
C,Brendan Haywood,CHA,CHA vs DAL, 7:00 PM,0,5000,"",OUT
SG,Ben Gordon,CHA,CHA vs DAL, 7:00 PM,9.0,5000,"",OUT
SG-SF,Jeff Taylor,CHA,CHA vs DAL, 7:00 PM,12.6,5000,"",OUT
SG-SF,Carrick Felix,CLE,CLE vs SAC, 7:00 PM,2.1,5000,"",OUT
PG,Ray McCallum Jr,SAC,SAC @ CLE, 7:00 PM,2.7,5000,"",
SG,Sergey Karasev,CLE,CLE vs SAC, 7:00 PM,4.0,5000,"",
C,Henry Sims,CLE,CLE vs SAC, 7:00 PM,5.6,5000,"",
C,Aaron Gray,SAC,SAC @ CLE, 7:00 PM,6.3,5000,"",
PF,Carl Landry,SAC,SAC @ CLE, 7:00 PM,8.4,5000,"",
SF,Earl Clark,CLE,CLE vs SAC, 7:00 PM,10.4,5000,"",
PF,Erik Murphy,CHI,CHI vs ATL, 8:00 PM,0.8,5000,"",
SF,Tornike Shengelia,CHI,CHI vs ATL, 8:00 PM,2.8,5000,"",OUT
C,Nazr Mohammed,CHI,CHI vs ATL, 8:00 PM,5.4,5000,"",
SG,John Jenkins,ATL,ATL @ CHI, 8:00 PM,5.9,5000,"",OUT
PG,Dennis Schroder,ATL,ATL @ CHI, 8:00 PM,7.5,5000,"",
SF,Cartier Martin,ATL,ATL @ CHI, 8:00 PM,9.5,5000,"",
C,Pero Antic,ATL,ATL @ CHI, 8:00 PM,12.5,5000,"",OUT
SG,Jamaal Franklin,MEM,MEM vs WAS, 8:00 PM,3.5,5000,"",
SF,Otto Porter,WAS,WAS @ MEM, 8:00 PM,4.5,5000,"",
PG,Eric Maynor,WAS,WAS @ MEM, 8:00 PM,6.0,5000,"",
SG-SF,Glen Rice,WAS,WAS @ MEM, 8:00 PM,6.6,5000,"",
SG,Garrett Temple,WAS,WAS @ MEM, 8:00 PM,6.8,5000,"",
SF,Chris Singleton,WAS,WAS @ MEM, 8:00 PM,7.5,5000,"",
PG,John Lucas III,UTA,UTA @ LAL,10:30 PM,7.6,5000,"",
SG,Ian Clark,UTA,UTA @ LAL,10:30 PM,5.8,5000,"",
PF,Malcolm Thomas,UTA,UTA @ LAL,10:30 PM,5.5,5000,"",
SG,Brandon Rush,UTA,UTA @ LAL,10:30 PM,5.5,5000,"",
C,Andris Biedrins,UTA,UTA @ LAL,10:30 PM,3.7,5000,"",
SF,Quincy Pondexter,MEM,MEM vs WAS, 8:00 PM,10.3,5000,"",OUT
SF,Jan Vesely,WAS,WAS @ MEM, 8:00 PM,10.7,5000,"",
PF,Al Harrington,WAS,WAS @ MEM, 8:00 PM,11.0,5000,"",OUT
PF,Jon Leuer,MEM,MEM vs WAS, 8:00 PM,13.9,5000,"",
C,Emeka Okafor,PHO,PHO vs MIA, 9:00 PM,0,5000,"",OUT
C,Viacheslav Kravtsov,PHO,PHO vs MIA, 9:00 PM,2.0,5000,"",
SG,Dionte Christmas,PHO,PHO vs MIA, 9:00 PM,4.3,5000,"",
SG-SF,James Jones,MIA,MIA @ PHO, 9:00 PM,4.5,5000,"",
SG,Roger Mason,MIA,MIA @ PHO, 9:00 PM,5.4,5000,"",
PG,Toney Douglas,MIA,MIA @ PHO, 9:00 PM,5.6,5000,"",
C,Alex Len,PHO,PHO vs MIA, 9:00 PM,6.5,5000,"",
PF,Udonis Haslem,MIA,MIA @ PHO, 9:00 PM,7.1,5000,"",
C,Greg Oden,MIA,MIA @ PHO, 9:00 PM,8.1,5000,"",
C,Steven Adams,OKC,OKC @ POR,10:00 PM,11.4,5000,"",
PG,Earl Watson,POR,POR vs OKC,10:00 PM,2.2,5000,"",
PF,Thomas Robinson,POR,POR vs OKC,10:00 PM,9.9,5000,"",
SF,Victor Claver,POR,POR vs OKC,10:00 PM,0.0,5000,"",
PG,Ish Smith,PHO,PHO vs MIA, 9:00 PM,9.8,5000,"",
SF,Dorell Wright,POR,POR vs OKC,10:00 PM,8.2,5000,"",
SF,Rashard Lewis,MIA,MIA @ PHO, 9:00 PM,9.9,5000,"",
C,Meyers Leonard,POR,POR vs OKC,10:00 PM,6.8,5000,"",
SG-SF,Andre Roberson,OKC,OKC @ POR,10:00 PM,5.4,5000,"",
SG,Will Barton,POR,POR vs OKC,10:00 PM,4.3,5000,"",
SG,Allen Crabbe,POR,POR vs OKC,10:00 PM,3.3,5000,"",
C,Hasheem Thabeet,OKC,OKC @ POR,10:00 PM,3.2,5000,"",
PF,Jeff Adrien,CHA,CHA vs DAL, 7:00 PM,8.9,5000,"",
PG,Gal Mekel,DAL,DAL @ CHA, 7:00 PM,5.9,5000,"",OUT
PG,Shane Larkin,DAL,DAL @ CHA, 7:00 PM,7.6,5000,"",
SG,Wayne Ellington,DAL,DAL @ CHA, 7:00 PM,5.7,5000,"",
C,Bernard James,DAL,DAL @ CHA, 7:00 PM,3.8,5000,"",
SG,Ricky Ledo,DAL,DAL @ CHA, 7:00 PM,2.2,5000,"",
